author, day, timestamp, id, title
TheIncumbent,Thu, 01 Jul 2010 02:43:41 +0000,79074687,@TheRealKingGeorgeIII We're closing our @13colonies account. We're now @USofA. PS ur off our #ff list. #taxationFAIL #TinyDeclaration
00Pisces,Thu, 01 Jul 2010 02:37:44 +0000,25486481,RT @Boston1775: #TinyDeclaration We seek independence based on noble and universal ideas combined with petty and one-sided grievances.
GalThursday,Thu, 01 Jul 2010 02:36:10 +0000,22038732,This might get tweeps to actually look it up. RT @ceolas #tinydeclaration The Declaration can not be reduced 2 a soundbite.
dzurillaville,Thu, 01 Jul 2010 02:35:42 +0000,6185936,BRB pursuing happiness FTW #TinyDeclaration
Mattrr214,Thu, 01 Jul 2010 02:33:19 +0000,3646432,&quot;We find this truth to be self-evident: King GeorgieCOMMA 'get lost'.&quot; #TinyDeclaration
someGit,Thu, 01 Jul 2010 02:32:22 +0000,11393057,As big a mouth or ego as we wantCOMMA and even bigger gunsCOMMA in case you decide that we shouldn't have those others... #TinyDeclaration
ceolas,Thu, 01 Jul 2010 02:31:47 +0000,19187331,@Slate Re: yr #tinydeclaration The Declaration of Independence can not be reduced 2 a soundbiteCOMMA it's more than a trendy catchphrase.
GalThursday,Thu, 01 Jul 2010 02:30:56 +0000,22038732,Um .... dudeCOMMA it's self-evident. #TinyDeclaration
StickeeNotes,Thu, 01 Jul 2010 02:30:19 +0000,18526453,@Yo_Squirrely I was thinking of going with &quot;you are teh suck&quot; #TinyDeclaration
StickeeNotes,Thu, 01 Jul 2010 02:27:33 +0000,18526453,RT @harbatkat: LookCOMMA EnglandCOMMA We're just not looking for a tyrannical ruler right now. But I hope we can still be friends. #TinyDeclaration
stoopidnoodle,Thu, 01 Jul 2010 02:27:14 +0000,80668278,We're out.  PS. King GeorgeCOMMA you suck.  #TinyDeclaration
TJMonticello,Thu, 01 Jul 2010 02:24:24 +0000,5463393,GeorgeCOMMA take your taxes &amp; shove them up ur hind end. We don\u2019t like you anymore. Wishing you a bad case of biliousCOMMA TJ &amp; Co #TinyDeclaration
StickeeNotes,Thu, 01 Jul 2010 02:23:19 +0000,18526453,Our grievances are many and our freedoms are few. ButCOMMA that's all about to change and I'd hate to be you. #TinyDeclaration
TJMonticello,Thu, 01 Jul 2010 02:22:27 +0000,5463393,All peeps are equal. Sick and tired of your tyrannical BS. Seeking independence. Your permission requestedCOMMA not required. #TinyDeclaration
Yo_Squirrely,Thu, 01 Jul 2010 02:20:06 +0000,26301455,@StickeeNotes Your government sucks. Eat shit and die. #TinyDeclaration
QbVikm,Thu, 01 Jul 2010 02:19:46 +0000,1011780,@King:&quot;All tweeple r equal w/ unalienable rights&quot; (via @Creator). No representation = revolution. ~HANCOCK (@France Pls RT) #TinyDeclaration
TJMonticello,Thu, 01 Jul 2010 02:19:24 +0000,5463393,RT @gordonbelt: King George IIICOMMA consider this your pink slip: http://bit.ly/aOx83l #TinyDeclaration
harbatkat,Thu, 01 Jul 2010 02:18:03 +0000,49683807,LookCOMMA EnglandCOMMA We're just not looking for a tyrannical ruler right now. But I hope we can still be friends. #TinyDeclaration
StickeeNotes,Thu, 01 Jul 2010 02:16:15 +0000,18526453,We have implored you to address our many grievancesCOMMA but your intransigence has forced us to declare our independence. #TinyDeclaration
youngck,Thu, 01 Jul 2010 02:11:41 +0000,2371380,RT @altarr: #tinydeclaration dear King George.  All your base are belong to us. USA.
youngck,Thu, 01 Jul 2010 02:04:30 +0000,2371380,#TinyDeclaration of Independence: gov't exists to protect right to lifeCOMMA liberty and pursuit of happiness. All else is tyranny. Happy 234th.
Jamesbarnes,Thu, 01 Jul 2010 01:59:18 +0000,887403,All white men are created =. We reject the authority of the king due to him being a jerk. Text 1776 to vote for Washington. #TinyDeclaration
StickeeNotes,Thu, 01 Jul 2010 01:49:09 +0000,18526453,We have attempted to resolve our issues peacefullyCOMMA but your intransigence has forced us to renounce our allegiance to you. #TinyDeclaration
Clint_Stutts,Thu, 01 Jul 2010 01:36:45 +0000,23170711,We are all equal and have the same basic rightsCOMMA so leave us the hell alone. PS: It wouldn't be wise to fight us over here. #TinyDeclaration
Clint_Stutts,Thu, 01 Jul 2010 01:34:47 +0000,23170711,You have not listenedCOMMA therefore we are now cutting the cord that hangs between usCOMMA you fat bastard. #TinyDeclaration
timhollo,Thu, 01 Jul 2010 01:32:52 +0000,21548073,Inalienable rights we haz them kthxbai #TinyDeclaration
Beautifulheart,Thu, 01 Jul 2010 01:32:10 +0000,5483466,RT @StickeeNotes: Dear EnglandCOMMA We're just not that into you. #TinyDeclaration
Jamie8208,Thu, 01 Jul 2010 01:28:41 +0000,101582150,#tinydeclaration we meant what we saidCOMMA but we do wish we hadn't created tea parties. we didn't mean to encourage Sarah Palin.
kingstonsprings,Thu, 01 Jul 2010 01:27:30 +0000,37017251,RT @gordonbelt: King George IIICOMMA consider this your pink slip: http://bit.ly/aOx83l #TinyDeclaration
kendg8r,Thu, 01 Jul 2010 01:20:02 +0000,12833669,RT @00Pisces: 13C=0Votes. 13C=CRAPtTaxes. GB-13C= USA. USA=AllMenCRE8TED=@KG3. USA&gt;GB. #TinyDeclaration
StickeeNotes,Thu, 01 Jul 2010 01:19:42 +0000,18526453,Dear EnglandCOMMA We're just not that into you. #TinyDeclaration
lgraham,Thu, 01 Jul 2010 00:58:54 +0000,956048,RT @timtaylorr: #TinyDeclaration: A Slate Twitter contest for the Fourth of July. http://bit.ly/c4ktuK
lgraham,Thu, 01 Jul 2010 00:58:22 +0000,956048,RT @Boston1775: #TinyDeclaration We seek independence based on noble and universal ideas combined with petty and one-sided grievances.
altarr,Thu, 01 Jul 2010 00:54:42 +0000,998658,#tinydeclaration dear King George.  All your base are belong to us. USA.
ToddHouse,Thu, 01 Jul 2010 00:45:14 +0000,12005840,RT @AEI_Citizenship: @KingGeorge3 It's so easy to see. People everywhere just wanna be free. #tinydeclaration
ToddHouse,Thu, 01 Jul 2010 00:43:35 +0000,12005840,RT @yngfrnkstn: #TinyDeclaration Brits: We'll make our OWN version of The OfficeCOMMA Thank you very much.  Enclosed your LPs and your I \u2665 New Amsterdam hoodie.
davidkomatar,Thu, 01 Jul 2010 00:40:14 +0000,16840345,@kinggeorge3  we want straighter tax laws and straighter teeth.  we're out.  #TinyDeclaration
DarthKeller,Thu, 01 Jul 2010 00:36:10 +0000,2560693,RT @RennaW: PEOPLE=FREECOMMA IF(PEOPLE=CONSENT)COMMAGOVERNMENT=TRUECOMMAELSE(FALSE). LIST:(COMPLAINTS) #TinyDeclaration
MustafaNusraty,Thu, 01 Jul 2010 00:34:51 +0000,7944658,These taxes be whack. Keeping company with kings is so old world. We be revoltin now son. Ya heard? (you can keep canada) #tinydeclaration
DarthKeller,Thu, 01 Jul 2010 00:34:24 +0000,2560693,RT @stackiii: HeyCOMMA uhCOMMA England &amp; Magna Carta- I'mma letchoo finishCOMMA but we got the best principles for liberty EVAH! #tinydeclaration http://bit.ly/b4z5Cs
ToddHouse,Thu, 01 Jul 2010 00:33:16 +0000,12005840,RT @zarfmouse: Let us explain: We want to :) George makes us :( We didn't want to have do thisCOMMA but we're going to do our own thing now. #TinyDeclaration
WilliamHogeland,Thu, 01 Jul 2010 00:31:57 +0000,109203009,RT @Boston1775: #TinyDeclaration We seek independence based on noble and universal ideas combined with petty and one-sided grievances.
ToddHouse,Thu, 01 Jul 2010 00:31:55 +0000,12005840,RT @markentel: #TinyDeclaration To worship or notCOMMA speak or notCOMMA with no man supreme over another
ToddHouse,Thu, 01 Jul 2010 00:31:15 +0000,12005840,RT @Boston1775: #TinyDeclaration We seek independence based on noble and universal ideas combined with petty and one-sided grievances.
davidkomatar,Thu, 01 Jul 2010 00:28:09 +0000,16840345,@kinggeorge3.  lifeCOMMA liberty and the unalienable right to drive on the right side of the road.  #TinyDeclaration
HughLester,Thu, 01 Jul 2010 00:25:11 +0000,35361758,CONGRESS declares: No more. We are your equals. We value life liberty &amp; happiness. To govern usCOMMA we must consent. We don't. #TinyDeclaration
_victor_,Thu, 01 Jul 2010 00:22:15 +0000,753984,#TinyDeclaration Dear King: We drink your milkshake. LoveCOMMA US.
davidkomatar,Thu, 01 Jul 2010 00:17:47 +0000,16840345,General George Washington is my president.  #TinyDeclaration
itybitybombshel,Thu, 01 Jul 2010 00:17:35 +0000,86641878,RT @Ericatwitts: Sustained by God the Patriots shed blood 4 America envisioning LifeCOMMALiberty &amp; the Pursuit of Happiness #tinydeclaration
sydeffects,Thu, 01 Jul 2010 00:16:59 +0000,25185706,RT @Ericatwitts: Sustained by God the Patriots shed blood 4 America envisioning LifeCOMMALiberty &amp; the Pursuit of Happiness #tinydeclaration
janicedwhs,Thu, 01 Jul 2010 00:16:29 +0000,10171180,RT @Ericatwitts: Sustained by God the Patriots shed blood 4 America envisioning LifeCOMMALiberty &amp; the Pursuit of Happiness #tinydeclaration
Ericatwitts,Thu, 01 Jul 2010 00:15:19 +0000,4528867,Sustained by God the Patriots shed blood 4 America envisioning LifeCOMMALiberty &amp; the Pursuit of Happiness #tinydeclaration
cpiatko,Thu, 01 Jul 2010 00:13:26 +0000,8932542,RT [For Slate All Men are Tweeted Equal is.gd/daCzU] @0x5243 No more kings. http://www.youtube.com/watch?v=p0LmYEjXNIg #TinyDeclaration
BeccaOfAustin,Thu, 01 Jul 2010 00:12:37 +0000,20665070,Freedom and all that shit.  Up yoursCOMMA George.  #TinyDeclaration
jmadelman,Wed, 30 Jun 2010 23:55:54 +0000,91754839,RT @Boston1775: #TinyDeclaration We seek independence based on noble and universal ideas combined with petty and one-sided grievances.
timtaylorr,Wed, 30 Jun 2010 23:47:05 +0000,89486547,#TinyDeclaration: A Slate Twitter contest for the Fourth of July. http://bit.ly/c4ktuK
_victor_,Wed, 30 Jun 2010 23:45:14 +0000,753984,#TinyDeclaration - O hai. We are all created equal. AlsoCOMMA we can haz unalienable rights: lifeCOMMA liberty and teh pursuit of happiness.
markentel,Wed, 30 Jun 2010 23:42:34 +0000,1871205,#TinyDeclaration DearCOMMA England. Its not usCOMMA its you.  We'll miss being British and all.  P.S. - sorry about the tea
markentel,Wed, 30 Jun 2010 23:39:52 +0000,1871205,#TinyDeclaration To worship or notCOMMA speak or notCOMMA with no man supreme over another
markentel,Wed, 30 Jun 2010 23:38:13 +0000,1871205,http://tiny.cc/kwwkt    #TinyDeclaration
Honeybee_pa,Wed, 30 Jun 2010 23:34:40 +0000,98160063,RT @chrisbarncard: TJ has changed his relationship status from &quot;subject&quot; to &quot;founding.&quot; #tinydeclaration
RennaW,Wed, 30 Jun 2010 23:34:29 +0000,20057166,RT @chrisbarncard: TJ has changed his relationship status from &quot;subject&quot; to &quot;founding.&quot; #tinydeclaration
RennaW,Wed, 30 Jun 2010 23:34:11 +0000,20057166,RT @stackiii: HeyCOMMA uhCOMMA England &amp; Magna Carta- I'mma letchoo finishCOMMA but we got the best principles for liberty EVAH! #tinydeclaration http://bit.ly/b4z5Cs
quelsen,Wed, 30 Jun 2010 23:22:40 +0000,15742941,KG3 ur mean and stuff and ur like 3500 miles away. U stay on UR side and we will stay on ours. ELSE!!!  #TinyDeclaration
strandsofcolor,Wed, 30 Jun 2010 23:20:01 +0000,106509454,RT @mr_teem: Hey George3COMMA you don't listen to any safewords. We won't bottom to you anymore and we're telling everybody. Suck. On. That. #TinyDeclaration
strandsofcolor,Wed, 30 Jun 2010 23:19:17 +0000,106509454,RT @mooresclassroom: RT @TheDweck Let's put a facebook twist on it: &quot;America has changed its status to Decolonized. 649COMMA028 subjects like this.&quot; #TinyDeclaration
strandsofcolor,Wed, 30 Jun 2010 23:17:58 +0000,106509454,RT @JohnLPitts: OhCOMMA haiCOMMA King! We gotz ritesCOMMA we gotz lotz o' greevenzes. Can we haz teh indeependenz? Yeth! #tinydeclaration
strandsofcolor,Wed, 30 Jun 2010 23:17:41 +0000,106509454,RT @zarfmouse: Let us explain: We want to :) George makes us :( We didn't want to have do thisCOMMA but we're going to do our own thing now. #TinyDeclaration
JessicaOurisman,Wed, 30 Jun 2010 23:17:39 +0000,60231931,#TinyDeclaration project from Slate makes me smile. I'm loving some of these 140 character versions! :)
strandsofcolor,Wed, 30 Jun 2010 23:17:31 +0000,106509454,RT @JessKuchinski: @KG We both knew this long-distance thing wouldn't work. I need to be free to be happy &amp; move on w/ my life. Just let go! #tinydeclaration
quelsen,Wed, 30 Jun 2010 23:17:14 +0000,15742941,RT @profyoung: #tinydeclaration via @JohnLocke-we have rights; you have usurped them. @JohnHancock et al agree we decry your abuses &amp; reject your authority
strandsofcolor,Wed, 30 Jun 2010 23:16:46 +0000,106509454,RT @quinceyquick: @kinggeorge3 u suxx0rz kthxbai #TinyDeclaration
JessicaOurisman,Wed, 30 Jun 2010 23:16:44 +0000,60231931,RT @eccecattus: @britishtyrant Public Good: ur doing it unenlightened. All your colony are belong to us. Self-evident: you'll lose the war. #TinyDeclaration
strandsofcolor,Wed, 30 Jun 2010 23:16:34 +0000,106509454,RT @Joe_King_SEA: Living free? Happy? Not under @George3! Check out our List of Abuses. Sign up now for Free &amp; Independent rule by consent. #TinyDeclaration
strandsofcolor,Wed, 30 Jun 2010 23:16:01 +0000,106509454,RT @omgapony: No kings for usCOMMA all men are equal. Someday maybe women too. LiberteCOMMA egaliteCOMMA etc rules!  #TinyDeclaration
strandsofcolor,Wed, 30 Jun 2010 23:15:43 +0000,106509454,RT @tenshirei: KoECOMMA GTFO. KthxCOMMA USA. (Attempt #1 at #TinyDeclaration)
quelsen,Wed, 30 Jun 2010 23:15:37 +0000,15742941,RT @chrisbarncard: TJ has changed his relationship status from &quot;subject&quot; to &quot;founding.&quot; #tinydeclaration
strandsofcolor,Wed, 30 Jun 2010 23:15:21 +0000,106509454,RT @duncm: oh haiCOMMA do not want yr king. all kittehs r creatd equal. #TinyDeclaration
zanesafrit,Wed, 30 Jun 2010 23:15:03 +0000,68618,Free to be...you and me. WellCOMMA meCOMMA anyway. And you in your own way...but over there. Not here.  #tinydeclaration
strandsofcolor,Wed, 30 Jun 2010 23:14:16 +0000,106509454,RT @hastac: RT @joncamfield: Error: Local expects govt.leader to be arrayCOMMA string given. Abort connection. Reload Equality module. #TinyDeclaration
strandsofcolor,Wed, 30 Jun 2010 23:13:10 +0000,106509454,RT @stevemarlowe: @GB: 4 Jul we brk ^ with ur Empire.  Nt usCOMMA u. Gt 99 problems &amp; ur king is 1.  &amp; tx w/o voteCOMMA 1/4ed army &amp; wnt listn. Bye. #TinyDeclaration
quelsen,Wed, 30 Jun 2010 23:13:00 +0000,15742941,RT @dopeyman: Dear tyrant: We looked at our latest tax return. Consider yourself altered and/or abolished. YeahCOMMA we can do that. Peace. #tinydeclaration
strandsofcolor,Wed, 30 Jun 2010 23:12:59 +0000,106509454,RT @stackiii: HeyCOMMA uhCOMMA England &amp; Magna Carta- I'mma letchoo finishCOMMA but we got the best principles for liberty EVAH! #tinydeclaration http://bit.ly/b4z5Cs
quelsen,Wed, 30 Jun 2010 23:12:46 +0000,15742941,RT @RennaW: PEOPLE=FREECOMMA IF(PEOPLE=CONSENT)COMMAGOVERNMENT=TRUECOMMAELSE(FALSE). LIST:(COMPLAINTS) #TinyDeclaration
quelsen,Wed, 30 Jun 2010 23:12:40 +0000,15742941,RT @RennaW: TyrantCOMMA you were. Tried to get alongCOMMA we did. Now IndependentCOMMA we are. #TinyDeclaration
strandsofcolor,Wed, 30 Jun 2010 23:11:13 +0000,106509454,RT @badanes: Our Rights from Creator (h/t @JLocke). LifeCOMMA LibertyCOMMA PoH FTW! Your transgressions = FAIL. GTFOCOMMA @GeorgeIII. -HANCOCK et al #TinyDeclaration
avgnyer68,Wed, 30 Jun 2010 23:09:34 +0000,129033540,All men =COMMA +life +liberty +pursuit of happiness. Bye GBCOMMA -taxes -quartering -unfair trials -TRYANNY.  We=USACOMMA ttyl. #TinyDeclaration
strandsofcolor,Wed, 30 Jun 2010 23:08:36 +0000,106509454,RT @joanofargghh: We all God's chirren. We got rights. You been abusin'. We asked nicely. We warned. Ya didn't listen. We're done. Bring it. #tinydeclaration
blkburn,Wed, 30 Jun 2010 23:08:14 +0000,2759980,life. liberty. property. mineCOMMA not yours. but thanks for the great start! luv u.s. or leave u.s.COMMA u wanna b us. #tinydeclaration
strandsofcolor,Wed, 30 Jun 2010 23:07:59 +0000,106509454,RT @RennaW: PEOPLE=FREECOMMA IF(PEOPLE=CONSENT)COMMAGOVERNMENT=TRUECOMMAELSE(FALSE). LIST:(COMPLAINTS) #TinyDeclaration
strandsofcolor,Wed, 30 Jun 2010 23:07:55 +0000,106509454,RT @RennaW: TyrantCOMMA you were. Tried to get alongCOMMA we did. Now IndependentCOMMA we are. #TinyDeclaration
calebcrain,Wed, 30 Jun 2010 23:07:02 +0000,54116920,RT @Boston1775: #TinyDeclaration We seek independence based on noble and universal ideas combined with petty and one-sided grievances.
joanofargghh,Wed, 30 Jun 2010 23:06:29 +0000,4756015,We all God's chirren. We got rights. You been abusin'. We asked nicely. We warned. Ya didn't listen. We're done. Bring it. #tinydeclaration
zanesafrit,Wed, 30 Jun 2010 23:05:03 +0000,68618,Yo. Look. This freedom is dopeCOMMA dawg!  #tinydeclaration #randyjackson #americanidol
RennaW,Wed, 30 Jun 2010 22:32:47 +0000,20057166,TyrantCOMMA you were. Tried to get alongCOMMA we did. Now IndependentCOMMA we are. #TinyDeclaration
warenik,Wed, 30 Jun 2010 22:32:32 +0000,22552316,@KingG3 We have humbly asked time and time again for what by rights is ours. Our days of asking are over. NowCOMMA we take. #TinyDeclaration
mauisadie,Wed, 30 Jun 2010 22:32:24 +0000,1723391,RT @slate: Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
RennaW,Wed, 30 Jun 2010 22:30:02 +0000,20057166,I quit. #TinyDeclaration
RennaW,Wed, 30 Jun 2010 22:28:41 +0000,20057166,PEOPLE=FREECOMMA IF(PEOPLE=CONSENT)COMMAGOVERNMENT=TRUECOMMAELSE(FALSE). LIST:(COMPLAINTS) #TinyDeclaration
mauisadie,Wed, 30 Jun 2010 22:28:36 +0000,1723391,@KingGeorge3 Life + Liberty + Pursuit of Happiness = We're all better off without you. Buh-bye. #TinyDeclaration
BeckyPallack,Wed, 30 Jun 2010 22:28:14 +0000,452385,Loving the #TinyDeclaration project :D
seanshanks,Wed, 30 Jun 2010 22:26:57 +0000,176533,I've been thinking and tweeting about #TinyDeclaration all afternoon. I wonder what @Marijean and the rest of Cville can come up with?
mooresclassroom,Wed, 30 Jun 2010 22:18:47 +0000,92342269,RT @Boston1775: #TinyDeclaration We seek independence based on noble and universal ideas combined with petty and one-sided grievances.
BeckyPallack,Wed, 30 Jun 2010 22:18:37 +0000,452385,RT @slate: Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
RennaW,Wed, 30 Jun 2010 22:18:30 +0000,20057166,People are free by default. Governments exist only to ensure freedom &amp; only count if the people say so. We say no to G III. #TinyDeclaration
